InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
INV115296,PHONEC615,Phone Charger,2,2020-07-12 07:37:37,25.39,C1999,United Kingdom,50.78
INV115297,MUG988,Coffee Mug,2,2021-04-20 03:48:30,16.79,C2826,United Kingdom,33.58
INV115298,LAMP895,Desk Lamp,2,2022-04-14 18:11:34,29.33,C1202,United Kingdom,58.66
INV115299,TSHIRT782,Company T-Shirt,1,2022-07-14 11:29:02,26.96,C2375,Canada,26.96
INV115300,BAG486,Reusable Bag,2,2021-05-13 12:57:55,20.18,C2758,United Kingdom,40.36
INV115301,PHONEC622,Phone Charger,6,2023-10-06 06:03:27,2.94,C2061,Australia,17.64
INV115302,PEN694,"Pen, Blue Ink",1,2022-03-28 22:58:22,4.59,C1914,Germany,4.59
INV115303,HEADPH133,Headphones,3,2022-09-21 08:35:56,37.32,C2022,Canada,111.96000000000001
INV115304,MUG420,Coffee Mug,1,2023-03-31 18:24:45,12.82,C1639,United Kingdom,12.82
INV115305,HEADPH243,Headphones,2,2020-03-20 23:10:07,20.87,C1922,Canada,41.74
INV115306,NOTE837,Notebook A4,3,2023-10-08 01:56:45,17.38,C2104,Australia,52.14
INV115307,BOOK783,Technical Book,3,2021-04-18 14:05:51,8.37,C2781,Canada,25.11
INV115308,PEN933,"Pen, Blue Ink",1,2020-06-28 12:32:30,31.91,C2523,United Kingdom,31.91
INV115309,MUG848,Coffee Mug,2,2020-05-28 09:19:09,1.94,C1145,United Kingdom,3.88
INV115310,NOTE286,Notebook A4,1,2020-12-25 23:17:48,7.35,C2758,United Kingdom,7.35
INV115311,BOOK293,Technical Book,3,2023-10-18 16:15:19,23.41,C2337,Netherlands,70.23
INV115312,TSHIRT770,Company T-Shirt,1,2020-09-04 23:19:19,6.77,C2208,United Kingdom,6.77
INV115313,LAMP525,Desk Lamp,2,2020-11-01 23:28:04,21.84,C1524,USA,43.68
INV115314,USB220,Usb Flash Drive,3,2023-10-23 03:46:21,26.91,C2379,Germany,80.73
INV115315,PHONEC106,Phone Charger,1,2020-04-23 06:26:49,11.93,C2432,France,11.93
INV115316,NOTE899,Notebook A4,4,2021-10-25 22:58:08,14.3,C1435,Netherlands,57.2
INV115317,PHONEC520,Phone Charger,3,2020-01-27 20:43:49,33.49,C1207,Netherlands,100.47
INV115318,LAMP214,Desk Lamp,1,2020-11-12 02:14:54,7.38,C1635,United Kingdom,7.38
INV115319,TSHIRT851,Company T-Shirt,4,2021-04-18 11:48:59,34.53,C2664,Australia,138.12
INV115320,BAG633,Reusable Bag,1,2020-01-25 22:35:17,26.44,C1971,Australia,26.44
INV115321,HEADPH293,Headphones,2,2020-10-25 17:34:28,19.59,C1654,United Kingdom,39.18
INV115322,BOOK665,Technical Book,4,2023-11-29 12:19:01,1.85,C1211,Netherlands,7.4
INV115323,BOOK799,Technical Book,1,2021-02-01 06:38:19,27.21,C1740,France,27.21
INV115324,TSHIRT331,Company T-Shirt,4,2020-01-15 13:05:13,33.51,C1708,United Kingdom,134.04
INV115325,USB202,Usb Flash Drive,2,2022-05-14 18:26:39,19.33,C1818,United Kingdom,38.66
INV115326,PEN896,"Pen, Blue Ink",5,2023-05-16 18:57:14,9.59,C1534,USA,47.95
INV115327,NOTE286,Notebook A4,4,2022-07-11 17:12:05,32.83,C1322,Netherlands,131.32
INV115328,BOOK692,Technical Book,4,2020-09-23 05:25:31,12.27,C2159,United Kingdom,49.08
INV115329,TSHIRT209,Company T-Shirt,1,2022-04-24 17:29:58,6.88,C2479,United Kingdom,6.88
INV115330,BOOK550,Technical Book,3,2020-06-01 23:56:42,13.43,C1557,United Kingdom,40.29
INV115331,TSHIRT774,Company T-Shirt,4,2021-05-13 00:55:20,6.3,C1926,United Kingdom,25.2
INV115332,BOOK358,Technical Book,1,2022-07-02 23:48:09,12.17,C2486,United Kingdom,12.17
INV115333,PEN631,"Pen, Blue Ink",3,2020-07-22 23:06:32,9.25,C2925,United Kingdom,27.75
INV115334,TSHIRT536,Company T-Shirt,1,2022-08-08 23:34:14,18.77,C2462,United Kingdom,18.77
INV115335,LAMP452,Desk Lamp,1,2022-01-18 06:57:23,13.94,C2199,United Kingdom,13.94
INV115336,HEADPH380,Headphones,4,2020-06-28 05:18:24,24.78,C1048,Germany,99.12
INV115337,PEN787,"Pen, Blue Ink",1,2023-01-31 09:08:56,19.77,C2866,United Kingdom,19.77
INV115338,MUG490,Coffee Mug,1,2020-02-29 12:38:14,5.87,C1734,United Kingdom,5.87
INV115339,TSHIRT645,Company T-Shirt,2,2022-07-18 04:33:02,12.4,C2405,France,24.8
INV115340,PHONEC925,Phone Charger,4,2022-12-17 02:33:38,15.4,C2988,United Kingdom,61.6
INV115341,BAG161,Reusable Bag,2,2022-07-23 03:45:32,10.54,C1595,France,21.08
INV115342,USB291,Usb Flash Drive,1,2023-08-09 19:02:38,14.5,C2468,Canada,14.5
INV115343,BOOK845,Technical Book,3,2020-03-14 00:57:08,21.42,C2211,France,64.26
INV115344,HEADPH564,Headphones,2,2023-11-17 21:02:31,1.77,C1112,Canada,3.54
INV115345,MUG566,Coffee Mug,1,2020-11-25 02:41:44,1.52,C2781,Canada,1.52
INV115346,BOOK947,Technical Book,2,2022-10-08 16:09:41,27.71,C1845,United Kingdom,55.42
INV115347,NOTE304,Notebook A4,2,2022-11-13 21:03:01,39.29,C2025,France,78.58
INV115348,NOTE806,Notebook A4,3,2022-03-27 07:23:08,32.19,C2282,Germany,96.57
INV115349,BOOK228,Technical Book,1,2022-10-25 09:53:16,10.39,C2608,United Kingdom,10.39
INV115350,BOOK547,Technical Book,1,2021-05-09 07:42:47,20.13,C2880,Netherlands,20.13
INV115351,LAMP424,Desk Lamp,2,2020-07-12 08:40:03,16.18,C2753,United Kingdom,32.36
INV115352,BOOK266,Technical Book,3,2022-01-15 16:38:56,40.66,C2220,Australia,121.97999999999999
INV115353,HEADPH772,Headphones,1,2023-02-04 04:05:32,12.61,C2126,United Kingdom,12.61
INV115354,TSHIRT841,Company T-Shirt,1,2023-10-12 04:09:56,48.09,C2616,Australia,48.09
INV115355,BOOK621,Technical Book,1,2021-01-13 08:38:09,12.96,C1950,Spain,12.96
INV115356,HEADPH396,Headphones,2,2020-04-28 21:38:09,35.18,C1804,United Kingdom,70.36
INV115357,BOOK189,Technical Book,3,2022-08-04 17:37:03,25.63,C2141,United Kingdom,76.89
INV115358,TSHIRT226,Company T-Shirt,3,2020-05-28 18:53:42,4.86,C1833,United Kingdom,14.580000000000002
INV115359,PEN692,"Pen, Blue Ink",2,2021-06-07 20:58:23,12.64,C1860,USA,25.28
INV115360,BAG888,Reusable Bag,3,2022-05-29 07:17:04,12.71,C2200,USA,38.13
INV115361,PEN721,"Pen, Blue Ink",1,2023-09-16 06:05:30,9.2,C2062,USA,9.2
INV115362,PHONEC317,Phone Charger,3,2020-01-10 02:39:39,1.46,C2650,United Kingdom,4.38
INV115363,MUG544,Coffee Mug,2,2020-03-27 20:33:47,26.04,C1994,United Kingdom,52.08
INV115364,PHONEC594,Phone Charger,2,2022-05-14 14:06:07,22.38,C1500,Netherlands,44.76
INV115365,BOOK554,Technical Book,1,2022-02-05 07:38:19,23.29,C2277,Australia,23.29
INV115366,PEN988,"Pen, Blue Ink",4,2021-05-11 22:43:13,8.72,C1936,United Kingdom,34.88
INV115367,HEADPH709,Headphones,1,2021-09-09 22:36:12,29.32,C1354,United Kingdom,29.32
INV115368,PHONEC553,Phone Charger,2,2021-04-30 22:27:47,31.46,C1474,France,62.92
INV115369,PEN114,"Pen, Blue Ink",1,2021-12-03 07:59:29,22.05,C2676,United Kingdom,22.05
INV115370,BAG879,Reusable Bag,2,2021-03-11 13:40:57,42.13,C2280,Spain,84.26
INV115371,PEN539,"Pen, Blue Ink",4,2020-07-29 10:40:05,29.76,C2985,United Kingdom,119.04
INV115372,HEADPH177,Headphones,2,2020-08-17 12:45:34,10.88,C2707,United Kingdom,21.76
INV115373,PHONEC628,Phone Charger,2,2023-10-17 20:25:26,47.32,C2302,United Kingdom,94.64
INV115374,MUG346,Coffee Mug,1,2022-09-26 01:54:33,40.98,C2451,Spain,40.98
INV115375,MUG726,Coffee Mug,3,2021-08-30 18:24:47,45.73,C2705,United Kingdom,137.19
INV115376,PEN559,"Pen, Blue Ink",4,2021-09-18 07:06:34,3.01,C1771,USA,12.04
INV115377,HEADPH546,Headphones,1,2023-08-13 14:23:02,43.08,C1756,Spain,43.08
INV115378,BAG118,Reusable Bag,1,2023-03-12 11:02:35,31.07,C2886,United Kingdom,31.07
INV115379,MUG619,Coffee Mug,3,2022-10-14 12:04:16,12.37,C2169,United Kingdom,37.11
INV115380,PHONEC551,Phone Charger,2,2020-11-17 17:47:35,33.12,C1561,United Kingdom,66.24
INV115381,HEADPH969,Headphones,2,2023-05-21 06:46:17,24.82,C1621,United Kingdom,49.64
INV115382,PEN254,"Pen, Blue Ink",5,2020-06-19 21:30:51,42.51,C2372,Canada,212.54999999999998
INV115383,HEADPH422,Headphones,2,2021-12-28 22:17:31,17.79,C1768,United Kingdom,35.58
INV115384,BOOK585,Technical Book,2,2021-02-24 08:57:29,22.95,C2261,USA,45.9
INV115385,NOTE426,Notebook A4,2,2023-05-15 07:18:45,4.43,C2902,USA,8.86
INV115386,PEN213,"Pen, Blue Ink",2,2023-02-05 16:35:39,8.03,C1949,Germany,16.06
INV115387,PHONEC150,Phone Charger,3,2020-08-12 17:01:49,43.72,C1108,United Kingdom,131.16
INV115388,HEADPH322,Headphones,3,2022-03-20 02:29:10,14.61,C2393,France,43.83
INV115389,MUG538,Coffee Mug,3,2023-02-02 03:44:45,18.83,C1589,United Kingdom,56.489999999999995
INV115390,USB365,Usb Flash Drive,2,2021-05-07 19:48:04,22.37,C1563,United Kingdom,44.74
INV115391,MUG930,Coffee Mug,1,2023-07-25 23:02:52,25.02,C1609,Netherlands,25.02
INV115392,TSHIRT986,Company T-Shirt,2,2021-07-11 23:17:08,38.18,C1273,Canada,76.36
INV115393,BAG667,Reusable Bag,3,2023-06-23 22:51:39,40.67,C2555,United Kingdom,122.01
INV115394,LAMP776,Desk Lamp,1,2023-11-11 04:50:23,4.63,C2326,United Kingdom,4.63
INV115395,PHONEC271,Phone Charger,1,2020-10-30 22:16:43,18.33,C1578,France,18.33
INV115396,LAMP793,Desk Lamp,2,2021-01-03 13:22:05,3.73,C1989,USA,7.46
INV115397,LAMP520,Desk Lamp,2,2022-02-19 19:25:55,28.15,C2793,Netherlands,56.3
INV115398,PEN126,"Pen, Blue Ink",3,2022-02-16 15:11:59,9.56,C1658,Spain,28.68
INV115399,NOTE444,Notebook A4,3,2022-04-03 12:34:29,22.57,C2893,United Kingdom,67.71000000000001
INV115400,BOOK183,Technical Book,3,2021-12-25 03:26:44,32.49,C2927,France,97.47
INV115401,PEN472,"Pen, Blue Ink",2,2021-05-02 11:47:43,17.91,C2871,United Kingdom,35.82
INV115402,PHONEC789,Phone Charger,3,2023-10-19 02:02:02,44.08,C1210,Germany,132.24
INV115403,PEN770,"Pen, Blue Ink",1,2022-05-01 14:33:33,1.32,C2379,Germany,1.32
INV115404,HEADPH916,Headphones,1,2022-09-10 23:58:22,26.26,C1867,United Kingdom,26.26
INV115405,BAG141,Reusable Bag,1,2022-06-12 00:38:41,16.24,C1214,Belgium,16.24
INV115406,BAG124,Reusable Bag,1,2023-01-10 01:15:09,1.7,C1559,Spain,1.7
INV115407,BAG339,Reusable Bag,2,2023-06-01 21:56:25,51.09,C1870,United Kingdom,102.18
INV115408,BAG818,Reusable Bag,4,2022-05-14 21:18:04,24.99,C1282,United Kingdom,99.96
INV115409,LAMP842,Desk Lamp,1,2023-10-23 22:34:49,34.53,C1027,France,34.53
INV115410,PHONEC948,Phone Charger,2,2022-07-16 06:08:56,8.45,C2356,Canada,16.9
INV115411,NOTE785,Notebook A4,-2,2022-02-24 07:12:23,27.22,C2180,Australia,-54.44
INV115412,LAMP438,Desk Lamp,1,2020-08-13 15:43:48,29.75,C2352,United Kingdom,29.75
INV115413,PEN945,"Pen, Blue Ink",1,2020-03-04 09:49:23,7.35,C2113,Germany,7.35
INV115414,USB583,Usb Flash Drive,2,2021-02-11 12:01:54,23.74,C1208,United Kingdom,47.48
INV115415,PEN438,"Pen, Blue Ink",5,2023-06-09 07:33:47,39.75,C1065,Germany,198.75
INV115416,NOTE290,Notebook A4,-5,2022-09-19 02:08:06,27.42,C2794,United Kingdom,-137.10000000000002
INV115417,USB114,Usb Flash Drive,4,2021-11-01 13:16:57,12.71,C2352,United Kingdom,50.84
INV115418,PHONEC692,Phone Charger,1,2022-07-12 19:15:36,14.69,C1222,United Kingdom,14.69
INV115419,USB720,Usb Flash Drive,1,2021-01-18 21:27:34,29.06,C1116,USA,29.06
INV115420,BAG454,Reusable Bag,3,2020-09-25 12:56:07,34.0,C1295,France,102.0
INV115421,BAG363,Reusable Bag,1,2023-08-16 07:09:59,19.35,C2801,Belgium,19.35
INV115422,BAG901,Reusable Bag,1,2020-12-22 23:28:55,9.31,C2405,France,9.31
INV115423,TSHIRT244,Company T-Shirt,4,2021-02-11 00:15:52,25.3,C1354,United Kingdom,101.2
INV115424,BAG323,Reusable Bag,2,2021-05-19 00:36:15,4.98,C2346,United Kingdom,9.96
INV115425,BAG603,Reusable Bag,1,2020-10-03 05:05:05,5.93,C1149,United Kingdom,5.93
INV115426,LAMP941,Desk Lamp,2,2020-01-31 09:17:37,21.15,C2503,United Kingdom,42.3
INV115427,HEADPH405,Headphones,3,2023-09-03 09:35:56,10.6,C2429,Canada,31.799999999999997
INV115428,BAG748,Reusable Bag,3,2020-01-25 22:01:49,10.48,C2340,United Kingdom,31.44
INV115429,NOTE755,Notebook A4,4,2020-03-03 16:11:52,2.17,C1208,United Kingdom,8.68
INV115430,PHONEC944,Phone Charger,1,2022-09-26 15:15:46,20.65,C1027,France,20.65
INV115431,TSHIRT302,Company T-Shirt,2,2021-11-26 07:30:12,23.38,C2080,USA,46.76
INV115432,BAG794,Reusable Bag,2,2021-05-11 12:45:59,19.15,C2332,United Kingdom,38.3
INV115433,TSHIRT140,Company T-Shirt,3,2021-03-24 16:35:14,30.08,C2049,United Kingdom,90.24
INV115434,NOTE303,Notebook A4,1,2022-11-05 01:40:15,37.26,C2390,United Kingdom,37.26
INV115435,NOTE317,Notebook A4,3,2021-02-23 14:15:40,23.63,C1816,Germany,70.89
INV115436,PEN420,"Pen, Blue Ink",1,2022-05-13 00:47:58,10.13,C1668,United Kingdom,10.13
INV115437,USB504,Usb Flash Drive,2,2020-07-18 04:06:05,17.08,C1498,Australia,34.16
INV115438,HEADPH988,Headphones,4,2023-02-13 10:28:21,17.49,C2489,United Kingdom,69.96
INV115439,HEADPH522,Headphones,1,2023-07-04 08:33:18,10.76,C2883,USA,10.76
INV115440,USB350,Usb Flash Drive,3,2021-05-08 00:28:01,6.13,C1344,United Kingdom,18.39
INV115441,MUG272,Coffee Mug,2,2022-06-05 00:08:08,35.16,C2331,Belgium,70.32
INV115442,MUG731,Coffee Mug,2,2020-09-19 14:36:59,65.73,C1483,Spain,131.46
INV115443,HEADPH629,Headphones,3,2020-10-03 23:10:43,7.24,C2931,Germany,21.72
INV115444,MUG862,Coffee Mug,2,2023-05-22 11:00:39,51.68,C1266,Netherlands,103.36
INV115445,HEADPH967,Headphones,1,2021-11-07 02:57:35,12.78,C2203,United Kingdom,12.78
INV115446,MUG719,Coffee Mug,5,2023-03-10 08:37:54,43.6,C1007,Canada,218.0
INV115447,TSHIRT897,Company T-Shirt,2,2020-01-24 20:55:35,22.15,C2439,Netherlands,44.3
INV115448,USB974,Usb Flash Drive,4,2022-05-06 17:02:02,24.72,C1845,United Kingdom,98.88
INV115449,USB381,Usb Flash Drive,2,2023-07-17 13:49:45,53.87,C2163,Belgium,107.74
INV115450,LAMP775,Desk Lamp,1,2023-10-13 19:04:33,28.67,C1726,United Kingdom,28.67
INV115451,HEADPH997,Headphones,1,2020-05-11 07:40:41,22.04,C2703,France,22.04
INV115452,MUG903,Coffee Mug,2,2023-04-29 05:16:54,5.75,C1455,France,11.5
INV115453,MUG317,Coffee Mug,2,2020-12-07 03:54:27,21.8,C1610,United Kingdom,43.6
INV115454,BAG195,Reusable Bag,5,2021-03-21 04:39:10,1.64,C2508,Spain,8.2
INV115455,BAG762,Reusable Bag,3,2020-03-17 02:13:54,19.65,C2798,United Kingdom,58.949999999999996
INV115456,MUG484,Coffee Mug,-1,2023-06-26 12:02:45,13.68,C2499,Canada,-13.68
INV115457,MUG798,Coffee Mug,-2,2023-05-06 07:14:11,1.21,C1059,United Kingdom,-2.42
INV115458,PHONEC287,Phone Charger,3,2022-10-01 23:23:11,21.12,C1692,France,63.36
INV115459,HEADPH151,Headphones,1,2021-12-29 05:34:39,47.68,C1048,Germany,47.68
INV115460,MUG502,Coffee Mug,1,2021-10-28 13:00:18,29.38,C2423,United Kingdom,29.38
INV115461,PHONEC545,Phone Charger,2,2022-06-04 00:15:24,33.99,C1171,United Kingdom,67.98
INV115462,NOTE639,Notebook A4,1,2021-06-28 08:48:11,11.67,C1456,United Kingdom,11.67
INV115463,BAG107,Reusable Bag,1,2022-10-07 08:56:29,11.54,C1617,United Kingdom,11.54
INV115464,USB235,Usb Flash Drive,2,2023-06-15 15:16:56,34.39,C2996,Australia,68.78
INV115465,BAG853,Reusable Bag,1,2020-01-30 01:16:25,25.53,C1847,Australia,25.53
INV115466,HEADPH891,Headphones,4,2022-02-21 08:21:00,40.95,C2964,Germany,163.8
INV115467,MUG350,Coffee Mug,3,2022-07-26 23:54:57,23.66,C1666,United Kingdom,70.98
INV115468,BOOK662,Technical Book,6,2022-09-21 09:25:16,5.13,C2851,USA,30.78
INV115469,LAMP249,Desk Lamp,2,2020-07-12 09:59:08,2.18,C1474,France,4.36
INV115470,HEADPH730,Headphones,1,2022-01-12 14:18:27,14.52,C1473,Canada,14.52
INV115471,TSHIRT956,Company T-Shirt,1,2021-05-23 02:32:45,6.72,C1128,United Kingdom,6.72
INV115472,BAG674,Reusable Bag,2,2023-04-21 19:13:38,35.42,C1208,United Kingdom,70.84
INV115473,TSHIRT476,Company T-Shirt,2,2020-11-27 22:17:34,9.94,C2148,Canada,19.88
INV115474,BAG626,Reusable Bag,1,2022-08-04 03:45:40,23.01,C2599,Canada,23.01
INV115475,MUG112,Coffee Mug,5,2023-01-02 10:15:57,38.73,C1523,USA,193.64999999999998
INV115476,PHONEC521,Phone Charger,2,2022-11-03 13:21:20,11.5,C2429,Canada,23.0
INV115477,PEN658,"Pen, Blue Ink",2,2021-01-09 23:59:00,27.3,C2027,USA,54.6
INV115478,NOTE150,Notebook A4,4,2020-11-07 01:51:34,16.51,C1304,Belgium,66.04
INV115479,NOTE667,Notebook A4,1,2022-04-07 09:43:09,27.03,C2314,France,27.03
INV115480,USB981,Usb Flash Drive,1,2023-12-23 03:23:03,20.76,C2433,Netherlands,20.76
INV115481,LAMP653,Desk Lamp,3,2022-04-10 09:31:38,21.97,C1720,Australia,65.91
INV115482,PEN223,"Pen, Blue Ink",3,2021-01-20 04:55:50,22.07,C2694,United Kingdom,66.21000000000001
INV115483,BAG845,Reusable Bag,1,2023-06-10 13:21:57,27.55,C1030,Spain,27.55
INV115484,PHONEC629,Phone Charger,2,2023-02-01 19:56:03,17.86,C2365,United Kingdom,35.72
INV115485,BAG732,Reusable Bag,4,2023-09-28 13:12:24,16.18,C2617,Netherlands,64.72
INV115486,NOTE653,Notebook A4,1,2022-04-23 20:56:39,15.78,C1276,USA,15.78
INV115487,BOOK332,Technical Book,1,2023-02-04 02:31:40,29.92,C2854,Canada,29.92
INV115488,BAG981,Reusable Bag,1,2023-11-03 13:58:58,11.95,C1797,Germany,11.95
INV115489,TSHIRT539,Company T-Shirt,2,2022-06-05 06:41:09,20.76,C1553,Germany,41.52
INV115490,NOTE772,Notebook A4,2,2022-01-17 17:52:41,23.05,C1842,United Kingdom,46.1
INV115491,BAG971,Reusable Bag,1,2021-11-23 12:32:09,19.51,C2679,Netherlands,19.51
INV115492,MUG805,Coffee Mug,2,2022-08-02 10:12:52,16.6,C1982,United Kingdom,33.2
INV115493,LAMP578,Desk Lamp,2,2023-10-28 06:45:36,30.62,C1932,Australia,61.24
INV115494,LAMP997,Desk Lamp,3,2023-05-11 09:39:48,12.09,C1723,Belgium,36.269999999999996
INV115495,NOTE422,Notebook A4,2,2022-07-10 08:08:42,49.61,C1773,United Kingdom,99.22
INV115496,BOOK393,Technical Book,3,2023-12-17 18:13:04,19.39,C1114,Spain,58.17
INV115497,PEN414,"Pen, Blue Ink",-1,2022-05-14 17:48:53,27.8,C2020,Netherlands,-27.8
INV115498,NOTE494,Notebook A4,1,2023-11-01 05:42:42,26.88,C2516,Spain,26.88
INV115499,PHONEC155,Phone Charger,1,2022-07-21 23:13:04,46.86,C2302,United Kingdom,46.86
INV115500,HEADPH126,Headphones,3,2020-05-13 03:55:05,9.77,C2997,United Kingdom,29.31
INV115501,PHONEC895,Phone Charger,3,2020-04-18 05:16:20,5.69,C1606,United Kingdom,17.07
INV115502,USB506,Usb Flash Drive,1,2023-10-10 18:30:29,24.0,C2939,United Kingdom,24.0
INV115503,PHONEC892,Phone Charger,1,2020-02-02 02:15:21,27.24,C2651,United Kingdom,27.24
INV115504,NOTE407,Notebook A4,3,2021-08-05 19:07:05,32.61,C2914,United Kingdom,97.83
INV115505,TSHIRT368,Company T-Shirt,2,2022-03-04 11:58:38,2.53,C2237,France,5.06
INV115506,MUG247,Coffee Mug,2,2021-07-21 06:21:12,3.56,C1139,Australia,7.12
INV115507,PEN184,"Pen, Blue Ink",2,2022-05-19 22:34:41,48.73,C2952,Germany,97.46
INV115508,MUG828,Coffee Mug,1,2020-09-02 17:15:28,16.38,C2139,Germany,16.38
INV115509,LAMP804,Desk Lamp,2,2021-10-02 05:15:07,4.65,C2583,France,9.3
INV115510,BOOK970,Technical Book,5,2022-06-27 18:49:41,10.07,C1843,Australia,50.35
INV115511,LAMP430,Desk Lamp,3,2022-04-12 17:35:07,27.0,C2635,United Kingdom,81.0
INV115512,BOOK698,Technical Book,2,2023-12-21 13:30:09,14.3,C1930,United Kingdom,28.6
INV115513,PHONEC560,Phone Charger,3,2022-03-24 08:09:39,40.21,C2820,United Kingdom,120.63
INV115514,PHONEC703,Phone Charger,3,2021-12-16 12:09:50,6.84,C2686,Canada,20.52
INV115515,NOTE735,Notebook A4,1,2020-06-13 18:59:40,26.63,C2895,Belgium,26.63
INV115516,MUG216,Coffee Mug,3,2021-08-01 18:53:06,8.59,C2423,United Kingdom,25.77
INV115517,PEN322,"Pen, Blue Ink",5,2022-06-06 07:14:45,29.75,C1908,United Kingdom,148.75
INV115518,HEADPH256,Headphones,1,2021-06-19 16:11:41,19.08,C2100,United Kingdom,19.08
INV115519,HEADPH954,Headphones,1,2021-03-09 05:58:27,3.74,C2571,United Kingdom,3.74
INV115520,NOTE167,Notebook A4,2,2021-04-24 15:10:47,7.89,C2062,USA,15.78
INV115521,LAMP415,Desk Lamp,1,2021-03-31 14:31:29,3.6,C2346,United Kingdom,3.6
INV115522,BOOK815,Technical Book,6,2020-09-30 01:40:20,27.79,C2417,United Kingdom,166.74
INV115523,MUG258,Coffee Mug,3,2023-10-09 19:36:33,1.92,C2689,USA,5.76
INV115524,PEN744,"Pen, Blue Ink",1,2022-09-13 11:11:38,25.61,C2459,Spain,25.61
INV115525,USB518,Usb Flash Drive,1,2023-12-25 22:28:12,24.6,C2819,United Kingdom,24.6
INV115526,TSHIRT351,Company T-Shirt,1,2020-07-01 23:19:49,19.54,C2729,Spain,19.54
INV115527,TSHIRT850,Company T-Shirt,1,2021-12-04 21:50:34,10.53,C1292,USA,10.53
INV115528,BAG392,Reusable Bag,3,2023-10-19 02:39:15,5.65,C1264,Canada,16.950000000000003
INV115529,TSHIRT931,Company T-Shirt,1,2020-12-12 02:58:43,5.26,C1171,United Kingdom,5.26
INV115530,USB853,Usb Flash Drive,1,2021-06-06 12:26:47,36.37,C1303,Spain,36.37
INV115531,NOTE413,Notebook A4,7,2021-05-29 07:58:39,6.0,C2645,USA,42.0
INV115532,MUG157,Coffee Mug,1,2021-12-08 02:13:05,4.23,C2911,Canada,4.23
INV115533,BOOK884,Technical Book,6,2023-10-09 21:59:47,6.8,C2488,United Kingdom,40.8
INV115534,USB297,Usb Flash Drive,2,2020-05-21 02:10:58,57.77,C1073,USA,115.54
INV115535,NOTE410,Notebook A4,3,2022-01-06 21:33:40,34.66,C2589,Belgium,103.97999999999999
INV115536,MUG389,Coffee Mug,4,2023-01-17 06:50:06,43.77,C2271,Canada,175.08
INV115537,PHONEC951,Phone Charger,1,2021-05-20 12:50:11,20.27,C1311,United Kingdom,20.27
INV115538,MUG529,Coffee Mug,5,2022-06-25 02:12:36,38.3,C2811,USA,191.5
INV115539,NOTE952,Notebook A4,2,2021-07-17 21:51:37,7.81,C1987,United Kingdom,15.62
INV115540,MUG727,Coffee Mug,3,2021-04-19 14:24:19,11.5,C1596,Netherlands,34.5
INV115541,PEN419,"Pen, Blue Ink",4,2021-04-25 04:47:40,16.82,C2810,Netherlands,67.28
INV115542,TSHIRT769,Company T-Shirt,2,2020-05-22 16:43:48,3.37,C1464,Australia,6.74
INV115543,MUG791,Coffee Mug,1,2023-11-13 02:54:16,14.06,C2979,USA,14.06
INV115544,PEN394,"Pen, Blue Ink",2,2022-01-17 05:55:12,39.9,C1121,Canada,79.8
INV115545,BOOK124,Technical Book,2,2020-01-28 22:37:07,54.82,C2273,United Kingdom,109.64
INV115546,HEADPH274,Headphones,1,2020-09-04 17:31:37,16.7,C2541,United Kingdom,16.7
INV115547,PHONEC260,Phone Charger,2,2021-08-13 00:35:19,32.34,C2153,Netherlands,64.68
INV115548,LAMP193,Desk Lamp,2,2021-07-09 07:08:48,19.82,C1070,USA,39.64
INV115549,NOTE948,Notebook A4,2,2023-05-29 22:30:16,23.15,C1239,United Kingdom,46.3
INV115550,PHONEC453,Phone Charger,1,2022-05-03 06:39:53,24.48,C1967,United Kingdom,24.48
INV115551,BOOK476,Technical Book,3,2023-11-24 03:17:38,65.94,C2990,USA,197.82
INV115552,PHONEC379,Phone Charger,1,2023-01-16 14:30:45,19.84,C1865,Germany,19.84
INV115553,USB391,Usb Flash Drive,4,2023-08-18 00:38:55,35.88,C1790,United Kingdom,143.52
INV115554,LAMP884,Desk Lamp,2,2022-03-03 00:11:29,21.89,C1769,USA,43.78
INV115555,MUG333,Coffee Mug,1,2022-11-26 12:45:08,4.73,C2905,United Kingdom,4.73
INV115556,HEADPH274,Headphones,3,2021-09-25 22:01:02,27.82,C2675,United Kingdom,83.46000000000001
INV115557,NOTE178,Notebook A4,1,2022-12-18 17:06:56,26.45,C2645,USA,26.45
INV115558,BAG339,Reusable Bag,3,2023-12-20 14:57:30,35.36,C1150,Canada,106.08
INV115559,BAG349,Reusable Bag,1,2020-08-28 08:27:45,32.84,C1591,Spain,32.84
INV115560,MUG863,Coffee Mug,2,2023-11-07 17:48:21,14.92,C1188,France,29.84
INV115561,TSHIRT591,Company T-Shirt,3,2021-10-17 11:16:16,42.88,C2476,USA,128.64000000000001
INV115562,BAG680,Reusable Bag,1,2023-03-15 23:52:18,27.44,C2082,United Kingdom,27.44
